CODIGO;NOMBRE;DEPARTAMENTO;MUNICIPIO;POBLACION
76892015;YUMBO - MIRAVALLE NORTE - VALLE DEL CAUCA;Valle del Cauca;YUMBO;Miravalle Norte
76892016;YUMBO - SAN JOSE - VALLE DEL CAUCA;Valle del Cauca;YUMBO;San Jose
76895000;ZARZAL - ZARZAL - VALLE DEL CAUCA;Valle del Cauca;ZARZAL;ZARZAL
76895001;ZARZAL - GUASIMAL - VALLE DEL CAUCA;Valle del Cauca;ZARZAL;Guasimal
76895002;ZARZAL - LA PAILA - VALLE DEL CAUCA;Valle del Cauca;ZARZAL;La Paila
76895003;ZARZAL - LIMONES - VALLE DEL CAUCA;Valle del Cauca;ZARZAL;Limones
76895004;ZARZAL - QUEBRADANUEVA - VALLE DEL CAUCA;Valle del Cauca;ZARZAL;Quebradanueva
76895005;ZARZAL - VALLEJUELO - VALLE DEL CAUCA;Valle del Cauca;ZARZAL;Vallejuelo
76895006;ZARZAL - EL VERGEL - VALLE DEL CAUCA;Valle del Cauca;ZARZAL;El Vergel
76895007;ZARZAL - EL ALISAL - VALLE DEL CAUCA;Valle del Cauca;ZARZAL;El Alisal
81000000;-  - ARAUCA;Arauca;null;null
81001000;ARAUCA - ARAUCA - ARAUCA;Arauca;ARAUCA;ARAUCA
81001001;ARAUCA - CLARINETERO - ARAUCA;Arauca;ARAUCA;Clarinetero
81001002;ARAUCA - FELICIANO - ARAUCA;Arauca;ARAUCA;Feliciano
81001003;ARAUCA - FLOR AMARILLA - ARAUCA;Arauca;ARAUCA;Flor Amarilla
81001004;ARAUCA - LA SAYA - ARAUCA;Arauca;ARAUCA;La Saya
81001005;ARAUCA - MATA DE PINA - ARAUCA;Arauca;ARAUCA;Mata de Pina
81001006;ARAUCA - TODOS LOS SANTOS - ARAUCA;Arauca;ARAUCA;Todos Los Santos
81001007;ARAUCA - VILLANUEVA - CARA - ARAUCA;Arauca;ARAUCA;Villanueva - Cara
81001008;ARAUCA - EL ELE - ARAUCA;Arauca;ARAUCA;El Ele
81001009;ARAUCA - ROSARIO - ARAUCA;Arauca;ARAUCA;Rosario
81001010;ARAUCA - PUERTO COLOMBIA - ARAUCA;Arauca;ARAUCA;Puerto Colombia
81001011;ARAUCA - CABUYARE - ARAUCA;Arauca;ARAUCA;Cabuyare
81001012;ARAUCA - LIPA - ARAUCA;Arauca;ARAUCA;Lipa
81001013;ARAUCA - MAPORILLAL - ARAUCA;Arauca;ARAUCA;Maporillal
81001014;ARAUCA - SAN PABLO - ARAUCA;Arauca;ARAUCA;San Pablo
81001015;ARAUCA - LA BECERRA - ARAUCA;Arauca;ARAUCA;La Becerra
81001016;ARAUCA - SAN JOSE DE LIPA - ARAUCA;Arauca;ARAUCA;San Jose de Lipa
81001017;ARAUCA - EL CARACOL - ARAUCA;Arauca;ARAUCA;El Caracol
81001018;ARAUCA - CANAS BRAVAS - ARAUCA;Arauca;ARAUCA;Canas Bravas
81001019;ARAUCA - SANTA BARBARA - ARAUCA;Arauca;ARAUCA;Santa Barbara
81065000;ARAUQUITA - ARAUQUITA - ARAUCA;Arauca;ARAUQUITA;ARAUQUITA
81065001;ARAUQUITA - CARRETERO - ARAUCA;Arauca;ARAUQUITA;Carretero
81065002;ARAUQUITA - EL TRONCAL - ARAUCA;Arauca;ARAUQUITA;El Troncal
81065003;ARAUQUITA - LOS ANGELITOS - ARAUCA;Arauca;ARAUQUITA;Los Angelitos
81065004;ARAUQUITA - SAN LORENZO - ARAUCA;Arauca;ARAUQUITA;San Lorenzo
81065005;ARAUQUITA - LA PAZ - ARAUCA;Arauca;ARAUQUITA;La Paz
81065006;ARAUQUITA - LOS PAJAROS - ARAUCA;Arauca;ARAUQUITA;Los Pajaros
81065007;ARAUQUITA - REINERA (GAVIOTA) - ARAUCA;Arauca;ARAUQUITA;Reinera (Gaviota)
81065008;ARAUQUITA - LA ESMERALDA (JUJUA) - ARAUCA;Arauca;ARAUQUITA;La Esmeralda (Jujua)
81065009;ARAUQUITA - AGUACHICA - ARAUCA;Arauca;ARAUQUITA;Aguachica
81065010;ARAUQUITA - EL CAUCHO - ARAUCA;Arauca;ARAUQUITA;El Caucho
81065011;ARAUQUITA - GUAMALITO - ARAUCA;Arauca;ARAUQUITA;Guamalito
81065012;ARAUQUITA - LA ESPERANZA - ARAUCA;Arauca;ARAUQUITA;La Esperanza
81065013;ARAUQUITA - POTOSI (PRIMAVERA) - ARAUCA;Arauca;ARAUQUITA;Potosi (Primavera)
81065014;ARAUQUITA - BOCAS DE GAVIOTA - ARAUCA;Arauca;ARAUQUITA;Bocas de Gaviota
81065015;ARAUQUITA - BOCAS DEL BAYON - ARAUCA;Arauca;ARAUQUITA;Bocas del Bayon
81065016;ARAUQUITA - LOS CHORROS - ARAUCA;Arauca;ARAUQUITA;Los Chorros
81065017;ARAUQUITA - PANAMA DE ARAUCA - ARAUCA;Arauca;ARAUQUITA;Panama de Arauca
81065018;ARAUQUITA - BOCAS DEL CALAMAR - ARAUCA;Arauca;ARAUQUITA;Bocas del Calamar
81065019;ARAUQUITA - BRISAS DE CARANAL - ARAUCA;Arauca;ARAUQUITA;Brisas de Caranal
81065020;ARAUQUITA - EL OASIS - ARAUCA;Arauca;ARAUQUITA;El Oasis
81065021;ARAUQUITA - EL TRIUNFO - ARAUCA;Arauca;ARAUQUITA;El Triunfo
81065022;ARAUQUITA - LA PESQUERA - ARAUCA;Arauca;ARAUQUITA;La Pesquera
81065023;ARAUQUITA - EL CAMPAMENTO - ARAUCA;Arauca;ARAUQUITA;El Campamento
81065024;ARAUQUITA - RAUDALES DE LIPA - ARAUCA;Arauca;ARAUQUITA;Raudales de Lipa
81220000;CRAVO NORTE - CRAVO NORTE - ARAUCA;Arauca;CRAVO NORTE;CRAVO NORTE
81220001;CRAVO NORTE - LA VIRGEN - ARAUCA;Arauca;CRAVO NORTE;La Virgen
81220002;CRAVO NORTE - SAN RAFAEL - ARAUCA;Arauca;CRAVO NORTE;San Rafael
81220003;CRAVO NORTE - LOS CABALLOS - ARAUCA;Arauca;CRAVO NORTE;Los Caballos
81220004;CRAVO NORTE - JURIEPE - ARAUCA;Arauca;CRAVO NORTE;Juriepe
81300000;FORTUL - FORTUL - ARAUCA;Arauca;FORTUL;FORTUL
81300001;FORTUL - PUERTO NIDIA - ARAUCA;Arauca;FORTUL;Puerto Nidia
81300002;FORTUL - CARANAL - ARAUCA;Arauca;FORTUL;Caranal
81591000;PUERTO RONDON - PUERTO RONDON - ARAUCA;Arauca;PUERTO RONDON;PUERTO RONDON
81591001;PUERTO RONDON - MARRERO - ARAUCA;Arauca;PUERTO RONDON;Marrero
81591002;PUERTO RONDON - LA CORREA - ARAUCA;Arauca;PUERTO RONDON;La Correa
81591003;PUERTO RONDON - LOS HIGUERONES - ARAUCA;Arauca;PUERTO RONDON;Los Higuerones
81591004;PUERTO RONDON - EL LORO - ARAUCA;Arauca;PUERTO RONDON;El Loro
81591005;PUERTO RONDON - LAS ACACIAS - ARAUCA;Arauca;PUERTO RONDON;Las Acacias
81591006;PUERTO RONDON - SAN IGNACIO - ARAUCA;Arauca;PUERTO RONDON;San Ignacio
81591007;PUERTO RONDON - SAN RAMON - ARAUCA;Arauca;PUERTO RONDON;San Ramon
81736000;SARAVENA - SARAVENA - ARAUCA;Arauca;SARAVENA;SARAVENA
81736001;SARAVENA - LA COLORADA - ARAUCA;Arauca;SARAVENA;La Colorada
81736002;SARAVENA - ISLA DEL CHARO - ARAUCA;Arauca;SARAVENA;Isla del Charo
81736003;SARAVENA - ALTO SATOCA - ARAUCA;Arauca;SARAVENA;Alto Satoca
81736004;SARAVENA - PUERTO BANADIA - ARAUCA;Arauca;SARAVENA;Puerto Banadia
81736005;SARAVENA - PUENTE DE BOJABA - ARAUCA;Arauca;SARAVENA;Puente de Bojaba
81736006;SARAVENA - PUERTO LLERAS - ARAUCA;Arauca;SARAVENA;Puerto Lleras
81736007;SARAVENA - AGUA SANTA - ARAUCA;Arauca;SARAVENA;Agua Santa
81736008;SARAVENA - PUERTO NARINO - ARAUCA;Arauca;SARAVENA;Puerto Narino
81736009;SARAVENA - BARRANCONES - ARAUCA;Arauca;SARAVENA;Barrancones
81794000;TAME - TAME - ARAUCA;Arauca;TAME;TAME
81794001;TAME - BETOYES - ARAUCA;Arauca;TAME;Betoyes
81794002;TAME - EL BANCO - ARAUCA;Arauca;TAME;El Banco
81794003;TAME - LAS GAVIOTAS - ARAUCA;Arauca;TAME;Las Gaviotas
81794004;TAME - COROCITO MACAGUA - ARAUCA;Arauca;TAME;Corocito Macagua
81794005;TAME - MAPOY - ARAUCA;Arauca;TAME;Mapoy
81794006;TAME - PUERTO GAITAN - ARAUCA;Arauca;TAME;Puerto Gaitan
81794008;TAME - SAN LOPE - ARAUCA;Arauca;TAME;San Lope
81794009;TAME - SAN SALVADOR - ARAUCA;Arauca;TAME;San Salvador
81794010;TAME - PUERTO NARINO - ARAUCA;Arauca;TAME;Puerto Narino
81794011;TAME - CACHAMA - ARAUCA;Arauca;TAME;Cachama
81794012;TAME - CUSAY - ARAUCA;Arauca;TAME;Cusay
81794013;TAME - CARUNAL - ARAUCA;Arauca;TAME;Carunal
81794014;TAME - LA HOLANDA - ARAUCA;Arauca;TAME;La Holanda
81794015;TAME - PUENTA TABLA - ARAUCA;Arauca;TAME;Puenta Tabla
81794016;TAME - SAN IGRIDERO - ARAUCA;Arauca;TAME;San Igridero
81794017;TAME - GRAN BUCARE - ARAUCA;Arauca;TAME;Gran Bucare
81794018;TAME - PUERTO NYDIA - ARAUCA;Arauca;TAME;Puerto Nydia
81794019;TAME - BOTALON - ARAUCA;Arauca;TAME;Botalon
81794020;TAME - PUERTO MIRANDA - ARAUCA;Arauca;TAME;Puerto Miranda
85000000;-  - CASANARE;Casanare;null;null
85001000;YOPAL - YOPAL - CASANARE;Casanare;YOPAL;YOPAL
85001001;YOPAL - EL MORRO - CASANARE;Casanare;YOPAL;El Morro
85001002;YOPAL - LA CHAPARRERA - CASANARE;Casanare;YOPAL;La Chaparrera
85001003;YOPAL - TILODIRAN - CASANARE;Casanare;YOPAL;Tilodiran
85001004;YOPAL - EL ARACAL - CASANARE;Casanare;YOPAL;El Aracal
85001005;YOPAL - EL CHARTE - CASANARE;Casanare;YOPAL;El Charte
85001006;YOPAL - MORICHAL - CASANARE;Casanare;YOPAL;Morichal
85001007;YOPAL - QUEBRADASECA - CASANARE;Casanare;YOPAL;Quebradaseca
85001008;YOPAL - TACARIMENA - CASANARE;Casanare;YOPAL;Tacarimena
85001009;YOPAL - BARBILLAL - CASANARE;Casanare;YOPAL;Barbillal
85010000;AGUAZUL - AGUAZUL - CASANARE;Casanare;AGUAZUL;AGUAZUL
85010001;AGUAZUL - CUPIAGUA - CASANARE;Casanare;AGUAZUL;Cupiagua
85010002;AGUAZUL - MONTERRALO - CASANARE;Casanare;AGUAZUL;Monterralo
85010003;AGUAZUL - SAN BENITO - CASANARE;Casanare;AGUAZUL;San Benito
85010004;AGUAZUL - SAN MIGUEL DE FARALLONES - CASANARE;Casanare;AGUAZUL;San Miguel de Farallones
85010005;AGUAZUL - SAN JOSE - CASANARE;Casanare;AGUAZUL;San Jose
85010006;AGUAZUL - UNETE - CASANARE;Casanare;AGUAZUL;Unete
85010007;AGUAZUL - BELLAVISTA - CASANARE;Casanare;AGUAZUL;Bellavista
85010009;AGUAZUL - CUNAMA - CASANARE;Casanare;AGUAZUL;Cunama
85010010;AGUAZUL - PUENTE CUSIANA - CASANARE;Casanare;AGUAZUL;Puente Cusiana
85010011;AGUAZUL - TURUA - CASANARE;Casanare;AGUAZUL;Turua
85015000;CHAMEZA - CHAMEZA - CASANARE;Casanare;CHAMEZA;CHAMEZA
85015001;CHAMEZA - LAGUNITAS - CASANARE;Casanare;CHAMEZA;Lagunitas
85015002;CHAMEZA - TEGUITA - CASANARE;Casanare;CHAMEZA;Teguita
85015003;CHAMEZA - GURUVITA - CASANARE;Casanare;CHAMEZA;Guruvita
85125000;HATO COROZAL - HATO COROZAL - CASANARE;Casanare;HATO COROZAL;HATO COROZAL
85125001;HATO COROZAL - CORRALITO - CASANARE;Casanare;HATO COROZAL;Corralito
85125002;HATO COROZAL - CHIRE - CASANARE;Casanare;HATO COROZAL;Chire
85125003;HATO COROZAL - LA FRONTERA - LA CHAPA - CASANARE;Casanare;HATO COROZAL;La Frontera - La Chapa
85125004;HATO COROZAL - MANARE - CASANARE;Casanare;HATO COROZAL;Manare
85125005;HATO COROZAL - PUERTO COLOMBIA - CASANARE;Casanare;HATO COROZAL;Puerto Colombia
85125006;HATO COROZAL - PASO REAL DE ARIPORO - CASANARE;Casanare;HATO COROZAL;Paso Real de Ariporo
85125007;HATO COROZAL - LAS TAPIAS - CASANARE;Casanare;HATO COROZAL;Las Tapias
85125008;HATO COROZAL - SAN NICOLAS - CASANARE;Casanare;HATO COROZAL;San Nicolas
85125009;HATO COROZAL - SAN SALVADOR - CASANARE;Casanare;HATO COROZAL;San Salvador
85125010;HATO COROZAL - SANTA RITA - CASANARE;Casanare;HATO COROZAL;Santa Rita
85125011;HATO COROZAL - SAN JOSE DE ARIPORO - CASANARE;Casanare;HATO COROZAL;San Jose de Ariporo
85125012;HATO COROZAL - SANTA BARBARA - CASANARE;Casanare;HATO COROZAL;Santa Barbara
85125013;HATO COROZAL - BERLIN - CASANARE;Casanare;HATO COROZAL;Berlin
85125014;HATO COROZAL - EL GUAFAL - CASANARE;Casanare;HATO COROZAL;El Guafal
85125015;HATO COROZAL - LAS CAMELIAS - CASANARE;Casanare;HATO COROZAL;Las Camelias
85136000;LA SALINA - LA SALINA - CASANARE;Casanare;LA SALINA;LA SALINA
85139000;MANI - MANI - CASANARE;Casanare;MANI;MANI
85139001;MANI - GUAFALPINTADO - CASANARE;Casanare;MANI;Guafalpintado
85139002;MANI - LA POYATA - CASANARE;Casanare;MANI;La Poyata
85139003;MANI - LAS GAVIOTAS - CASANARE;Casanare;MANI;Las Gaviotas
85139004;MANI - PASO REAL DE GUARIMENA - CASANARE;Casanare;MANI;Paso Real de Guarimena
85139005;MANI - SANTA ELENA DE CUSIVA - CASANARE;Casanare;MANI;Santa Elena de Cusiva
85139006;MANI - SAN JOAQUIN - GARIBAY - CASANARE;Casanare;MANI;San Joaquin - Garibay
85162000;MONTERREY - MONTERREY - CASANARE;Casanare;MONTERREY;MONTERREY
85162001;MONTERREY - PALO NEGRO - CASANARE;Casanare;MONTERREY;Palo Negro
85162002;MONTERREY - BRISAS DE LLANO - CASANARE;Casanare;MONTERREY;Brisas de Llano
85162004;MONTERREY - EL PORVENIR - CASANARE;Casanare;MONTERREY;El Porvenir
85162006;MONTERREY - VILLA CAROLA - CASANARE;Casanare;MONTERREY;Villa Carola
85225000;NUNCHIA - NUNCHIA - CASANARE;Casanare;NUNCHIA;NUNCHIA
85225003;NUNCHIA - EL PRETEXTO - CASANARE;Casanare;NUNCHIA;El Pretexto
85225006;NUNCHIA - GUANAPALO - CASANARE;Casanare;NUNCHIA;Guanapalo
85225007;NUNCHIA - SIRIVANA - CASANARE;Casanare;NUNCHIA;Sirivana
85225008;NUNCHIA - EL CAUCHO - CASANARE;Casanare;NUNCHIA;El Caucho
85225009;NUNCHIA - BARRANQUILLA - CASANARE;Casanare;NUNCHIA;Barranquilla
85225013;NUNCHIA - PEDREGAL - CASANARE;Casanare;NUNCHIA;Pedregal
85225014;NUNCHIA - VIZERTA - CASANARE;Casanare;NUNCHIA;Vizerta
85225016;NUNCHIA - LA YOPALOSA - CASANARE;Casanare;NUNCHIA;La Yopalosa
85225017;NUNCHIA - SANTA CRUZ - CASANARE;Casanare;NUNCHIA;Santa Cruz
85230000;OROCUE - OROCUE - CASANARE;Casanare;OROCUE;OROCUE
85230001;OROCUE - BOCAS DEL CRAVO - CASANARE;Casanare;OROCUE;Bocas del Cravo
85230003;OROCUE - EL ALGARROBO - CASANARE;Casanare;OROCUE;El Algarrobo
85230004;OROCUE - BANCO LARGO - CASANARE;Casanare;OROCUE;Banco Largo
85230005;OROCUE - TUJUA - CASANARE;Casanare;OROCUE;Tujua
85230006;OROCUE - CAMPO ALEGRE - CASANARE;Casanare;OROCUE;Campo Alegre
85230007;OROCUE - COREA - CASANARE;Casanare;OROCUE;Corea
85230008;OROCUE - CUMACO - CASANARE;Casanare;OROCUE;Cumaco
85230009;OROCUE - LA LIBERTAD - CASANARE;Casanare;OROCUE;La Libertad
85230010;OROCUE - PALMARITO - CASANARE;Casanare;OROCUE;Palmarito
85250000;PAZ DE ARIPORO - PAZ DE ARIPORO - CASANARE;Casanare;PAZ DE ARIPORO;PAZ DE ARIPORO
85250001;PAZ DE ARIPORO - BOCAS DE LA HERMOSA - CASANARE;Casanare;PAZ DE ARIPORO;Bocas de La Hermosa
85250002;PAZ DE ARIPORO - CENTRO GAITAN - CASANARE;Casanare;PAZ DE ARIPORO;Centro Gaitan
85250003;PAZ DE ARIPORO - CANO CHIQUITO - CASANARE;Casanare;PAZ DE ARIPORO;Cano Chiquito
85250004;PAZ DE ARIPORO - LA AGUADA - CASANARE;Casanare;PAZ DE ARIPORO;La Aguada
85250005;PAZ DE ARIPORO - EL BORAL - CASANARE;Casanare;PAZ DE ARIPORO;El Boral
85250006;PAZ DE ARIPORO - MONTANA DEL TOTUMO - CASANARE;Casanare;PAZ DE ARIPORO;Montana del Totumo
85250007;PAZ DE ARIPORO - LAS GUAMAS - CASANARE;Casanare;PAZ DE ARIPORO;Las Guamas
85250008;PAZ DE ARIPORO - RINCON HONDO - CASANARE;Casanare;PAZ DE ARIPORO;Rincon Hondo
85250009;PAZ DE ARIPORO - SAN PABLO - CASANARE;Casanare;PAZ DE ARIPORO;San Pablo
85250010;PAZ DE ARIPORO - AGUAVERDE - CASANARE;Casanare;PAZ DE ARIPORO;Aguaverde
85263000;PORE - PORE - CASANARE;Casanare;PORE;PORE
85263001;PORE - EL BANCO - CASANARE;Casanare;PORE;El Banco
85263002;PORE - LA PLATA - CASANARE;Casanare;PORE;La Plata
85279000;RECETOR - RECETOR - CASANARE;Casanare;RECETOR;RECETOR
85279002;RECETOR - PUEBLO NUEVO - CASANARE;Casanare;RECETOR;Pueblo Nuevo
85300000;SABANALARGA - SABANALARGA - CASANARE;Casanare;SABANALARGA;SABANALARGA
85300001;SABANALARGA - AGUACLARA - CASANARE;Casanare;SABANALARGA;Aguaclara
85300003;SABANALARGA - EL SECRETO - CASANARE;Casanare;SABANALARGA;El Secreto
85315000;SACAMA - SACAMA - CASANARE;Casanare;SACAMA;SACAMA
85325000;SAN LUIS DE PALENQUE - SAN LUIS DE PALENQUE - CASANARE;Casanare;SAN LUIS DE PALENQUE;SAN LUIS DE PALENQUE
85325001;SAN LUIS DE PALENQUE - LA VENTUROSA - CASANARE;Casanare;SAN LUIS DE PALENQUE;La Venturosa
85325002;SAN LUIS DE PALENQUE - BOCAS DE GUANAPALO (MIRAMAR) - CASANARE;Casanare;SAN LUIS DE PALENQUE;Bocas de Guanapalo (Miramar)
85325003;SAN LUIS DE PALENQUE - GAVIOTAS QUITEVE - CASANARE;Casanare;SAN LUIS DE PALENQUE;Gaviotas Quiteve
85400000;TAMARA - TAMARA - CASANARE;Casanare;TAMARA;TAMARA
85400002;TAMARA - TABLON DE TAMARA - CASANARE;Casanare;TAMARA;Tablon de Tamara
85400003;TAMARA - TABLONCITO - CASANARE;Casanare;TAMARA;Tabloncito
85400004;TAMARA - TEISLANDIA - CASANARE;Casanare;TAMARA;Teislandia
85400005;TAMARA - EL ARIPORO - CASANARE;Casanare;TAMARA;El Ariporo
85400006;TAMARA - TEN - CASANARE;Casanare;TAMARA;Ten
85410000;TAURAMENA - TAURAMENA - CASANARE;Casanare;TAURAMENA;TAURAMENA
85410001;TAURAMENA - EL ACEITE - CASANARE;Casanare;TAURAMENA;El Aceite
85410002;TAURAMENA - SANTA MARIA - CASANARE;Casanare;TAURAMENA;Santa Maria
85410003;TAURAMENA - CARUPA - CASANARE;Casanare;TAURAMENA;Carupa
85410004;TAURAMENA - TUNUPE - CASANARE;Casanare;TAURAMENA;Tunupe
85430000;TRINIDAD - TRINIDAD - CASANARE;Casanare;TRINIDAD;TRINIDAD
85430001;TRINIDAD - BOCAS DEL PAUTO - CASANARE;Casanare;TRINIDAD;Bocas del Pauto
