id_centro_poblado,nombre_centro_poblado,municipio,departamento
19473009,SAN ISIDRO,MORALES,CAUCA
19473012,SANTA ROSA,MORALES,CAUCA
19473014,LA ESTACIÓN,MORALES,CAUCA
19473017,EL ROSARIO,MORALES,CAUCA
19513000,PADILLA,PADILLA,CAUCA
19513001,YARUMALES,PADILLA,CAUCA
19513003,LA PAILA,PADILLA,CAUCA
19513004,EL CHAMIZO,PADILLA,CAUCA
19513007,LOS ROBLES,PADILLA,CAUCA
19513008,CUERNAVACA,PADILLA,CAUCA
19517000,BELALCÁZAR,PÁEZ,CAUCA
19517002,AVIRAMA,PÁEZ,CAUCA
19517003,COHETANDO,PÁEZ,CAUCA
19517007,ITAIBE,PÁEZ,CAUCA
19517012,RICAURTE,PÁEZ,CAUCA
19517013,RIOCHIQUITO,PÁEZ,CAUCA
19517014,SAN LUIS (POTRERILLO),PÁEZ,CAUCA
19517015,TALAGA,PÁEZ,CAUCA
19517016,TÓEZ,PÁEZ,CAUCA
19517017,LA MESA DE TOGOIMA,PÁEZ,CAUCA
19517029,MINUTO DE DIOS,PÁEZ,CAUCA
19517030,COQUIYÓ,PÁEZ,CAUCA
19517032,EL RODEO,PÁEZ,CAUCA
19517033,GUADUALEJO,PÁEZ,CAUCA
19517034,GUAPIO,PÁEZ,CAUCA
19517035,GUAQUIYÓ,PÁEZ,CAUCA
19517037,LA MARÍA,PÁEZ,CAUCA
19517039,MESA DE CALOTO,PÁEZ,CAUCA
19517040,MESA DE TÁLAGA,PÁEZ,CAUCA
19517043,VICANENGA,PÁEZ,CAUCA
19517044,LA MESA DE AVIRAMA,PÁEZ,CAUCA
19517045,LA MESA DE BELALCAZAR,PÁEZ,CAUCA
19517046,SANTA ROSA,PÁEZ,CAUCA
19532000,EL BORDO,PATÍA,CAUCA
19532001,BRISAS,PATÍA,CAUCA
19532003,DON ALONSO,PATÍA,CAUCA
19532004,GALÍNDEZ,PATÍA,CAUCA
19532005,LA FONDA,PATÍA,CAUCA
19532006,LA MESA,PATÍA,CAUCA
19532008,PATÍA,PATÍA,CAUCA
19532009,PIEDRASENTADA,PATÍA,CAUCA
19532010,PAN DE AZÚCAR,PATÍA,CAUCA
19532012,SAJANDÍ,PATÍA,CAUCA
19532013,EL ESTRECHO,PATÍA,CAUCA
19532014,EL HOYO,PATÍA,CAUCA
19532025,SANTA CRUZ,PATÍA,CAUCA
19532032,PALO MOCHO,PATÍA,CAUCA
19533000,PIAMONTE,PIAMONTE,CAUCA
19533002,EL REMANSO,PIAMONTE,CAUCA
19533003,MIRAFLOR,PIAMONTE,CAUCA
19533004,YAPURÁ,PIAMONTE,CAUCA
19533005,LAS PALMERAS 1,PIAMONTE,CAUCA
19533006,LAS PALMERAS 2,PIAMONTE,CAUCA
19533007,NÁPOLES,PIAMONTE,CAUCA
19548000,PIENDAMÓ,PIENDAMÓ - TUNÍA,CAUCA
19548001,TUNÍA,PIENDAMÓ - TUNÍA,CAUCA
19573000,PUERTO TEJADA,PUERTO TEJADA,CAUCA
19573001,BOCAS DEL PALO,PUERTO TEJADA,CAUCA
19573002,LAS BRISAS,PUERTO TEJADA,CAUCA
19573003,SAN CARLOS,PUERTO TEJADA,CAUCA
19573004,ZANJÓN RICO,PUERTO TEJADA,CAUCA
19573005,PERICO NEGRO,PUERTO TEJADA,CAUCA
19573006,VUELTA LARGA,PUERTO TEJADA,CAUCA
19573008,LOS BANCOS,PUERTO TEJADA,CAUCA
19573009,GUENGUE,PUERTO TEJADA,CAUCA
19573010,CIUDAD SUR,PUERTO TEJADA,CAUCA
19585000,COCONUCO,PURACÉ,CAUCA
19585004,PURACÉ,PURACÉ,CAUCA
19585007,SANTA LETICIA,PURACÉ,CAUCA
19585008,JUAN TAMA,PURACÉ,CAUCA
19585009,PALETARÁ,PURACÉ,CAUCA
19585010,CHAPÍO,PURACÉ,CAUCA
19622000,ROSAS,ROSAS,CAUCA
19622002,PÁRRAGA,ROSAS,CAUCA
19622007,CEFIRO,ROSAS,CAUCA
19622011,SAUCE,ROSAS,CAUCA
19693000,SAN SEBASTIÁN,SAN SEBASTIÁN,CAUCA
19693001,EL ROSAL,SAN SEBASTIÁN,CAUCA
19693004,SANTIAGO,SAN SEBASTIÁN,CAUCA
19693005,VALENCIA,SAN SEBASTIÁN,CAUCA
19693006,VENECIA,SAN SEBASTIÁN,CAUCA
19698000,SANTANDER DE QUILICHAO,SANTANDER DE QUILICHAO,CAUCA
19698001,EL PALMAR,SANTANDER DE QUILICHAO,CAUCA
19698002,EL TURCO,SANTANDER DE QUILICHAO,CAUCA
19698004,LA ARROBLEDA,SANTANDER DE QUILICHAO,CAUCA
19698007,MONDOMO,SANTANDER DE QUILICHAO,CAUCA
19698008,PARAMILLO 1,SANTANDER DE QUILICHAO,CAUCA
19698009,SAN RAFAEL,SANTANDER DE QUILICHAO,CAUCA
19698010,TRES QUEBRADAS,SANTANDER DE QUILICHAO,CAUCA
19698013,SAN ANTONIO,SANTANDER DE QUILICHAO,CAUCA
19698014,SAN PEDRO,SANTANDER DE QUILICHAO,CAUCA
19698017,DOMINGUILLO,SANTANDER DE QUILICHAO,CAUCA
19698018,EL CRUCERO,SANTANDER DE QUILICHAO,CAUCA
19698020,QUINAMAYO,SANTANDER DE QUILICHAO,CAUCA
19698022,LLANO DE ALEGRÍAS,SANTANDER DE QUILICHAO,CAUCA
19698023,CABECERA DOMINGUILLO,SANTANDER DE QUILICHAO,CAUCA
19698024,CAMBALACHE,SANTANDER DE QUILICHAO,CAUCA
19698025,EL BROCHE,SANTANDER DE QUILICHAO,CAUCA
19698026,EL LLANITO,SANTANDER DE QUILICHAO,CAUCA
19698027,EL TAJO,SANTANDER DE QUILICHAO,CAUCA
19698028,LA AGUSTINA,SANTANDER DE QUILICHAO,CAUCA
19698029,LA CAPILLA,SANTANDER DE QUILICHAO,CAUCA
19698030,LA CHAPA,SANTANDER DE QUILICHAO,CAUCA
19698031,LA PALOMERA,SANTANDER DE QUILICHAO,CAUCA
19698032,LA QUEBRADA,SANTANDER DE QUILICHAO,CAUCA
19698033,LOMITAS ABAJO,SANTANDER DE QUILICHAO,CAUCA
19698034,LOMITAS ARRIBA,SANTANDER DE QUILICHAO,CAUCA
19698035,LOURDES,SANTANDER DE QUILICHAO,CAUCA
19698036,MANDIVA,SANTANDER DE QUILICHAO,CAUCA
19698037,SAN JOSÉ,SANTANDER DE QUILICHAO,CAUCA
19698042,VILACHÍ,SANTANDER DE QUILICHAO,CAUCA
19698043,BELLAVISTA,SANTANDER DE QUILICHAO,CAUCA
19698044,PARAMILLO 2,SANTANDER DE QUILICHAO,CAUCA
19701000,SANTA ROSA,SANTA ROSA,CAUCA
19701001,DESCANSE,SANTA ROSA,CAUCA
19701002,EL CARMELO,SANTA ROSA,CAUCA
19701005,SANTA MARTHA,SANTA ROSA,CAUCA
19701006,SAN JUAN DE VILLALOBOS,SANTA ROSA,CAUCA
19701015,SECTOR MANDIYACO,SANTA ROSA,CAUCA
19743000,SILVIA,SILVIA,CAUCA
19743002,PITAYO,SILVIA,CAUCA
19743003,QUICHAYÁ,SILVIA,CAUCA
19743005,USENDA,SILVIA,CAUCA
19760000,PAISPAMBA,SOTARÁ - PAISPAMBA,CAUCA
19760001,CHAPA,SOTARÁ - PAISPAMBA,CAUCA
19760007,RÍO BLANCO,SOTARÁ - PAISPAMBA,CAUCA
19760012,LAS VEGAS,SOTARÁ - PAISPAMBA,CAUCA
19780000,SUÁREZ,SUÁREZ,CAUCA
19780007,LA TOMA,SUÁREZ,CAUCA
19780008,LA BETULIA,SUÁREZ,CAUCA
19780011,ALTAMIRA,SUÁREZ,CAUCA
19785000,SUCRE,SUCRE,CAUCA
19785001,EL PARAÍSO,SUCRE,CAUCA
19785008,LA CEJA,SUCRE,CAUCA
19807000,TIMBÍO,TIMBÍO,CAUCA
19807007,CRUCES,TIMBÍO,CAUCA
19807009,ALTO SAN JOSÉ,TIMBÍO,CAUCA
19807016,LAS HUACAS,TIMBÍO,CAUCA
19809000,TIMBIQUÍ,TIMBIQUÍ,CAUCA
19809001,BUBUEY,TIMBIQUÍ,CAUCA
19809002,CAMARONES,TIMBIQUÍ,CAUCA
19809003,COTEJE,TIMBIQUÍ,CAUCA
19809006,SAN BERNARDO,TIMBIQUÍ,CAUCA
19809007,SAN JOSÉ,TIMBIQUÍ,CAUCA
19809008,SANTA MARÍA,TIMBIQUÍ,CAUCA
19809009,SANTA ROSA DE SAIJA,TIMBIQUÍ,CAUCA
19809010,CHETE,TIMBIQUÍ,CAUCA
19809011,BOCA DE PATÍA,TIMBIQUÍ,CAUCA
19809012,EL CHARCO,TIMBIQUÍ,CAUCA
19809013,EL REALITO,TIMBIQUÍ,CAUCA
19809018,CUPI,TIMBIQUÍ,CAUCA
19809020,SAN MIGUEL,TIMBIQUÍ,CAUCA
19809021,COROZAL,TIMBIQUÍ,CAUCA
19809022,CABECITAL,TIMBIQUÍ,CAUCA
19809023,PUERTO SAIJA,TIMBIQUÍ,CAUCA
19809024,ANGOSTURA,TIMBIQUÍ,CAUCA
19809025,GUANGUI,TIMBIQUÍ,CAUCA
19809026,LOS BRASOS,TIMBIQUÍ,CAUCA
19809027,PIZARE,TIMBIQUÍ,CAUCA
19821000,TORIBÍO,TORIBÍO,CAUCA
19821005,SAN FRANCISCO,TORIBÍO,CAUCA
19821007,TACUEYO,TORIBÍO,CAUCA
19821009,CALOTO NUEVO,TORIBÍO,CAUCA
19821010,EL HUILA,TORIBÍO,CAUCA
19824000,TOTORÓ,TOTORÓ,CAUCA
19824002,GABRIEL LÓPEZ,TOTORÓ,CAUCA
19824004,PANIQUITÁ,TOTORÓ,CAUCA
19845000,VILLA RICA,VILLA RICA,CAUCA
19845005,JUAN IGNACIO,VILLA RICA,CAUCA
19845006,PRIMAVERA,VILLA RICA,CAUCA
19845007,PERICO NEGRO,VILLA RICA,CAUCA
20001000,VALLEDUPAR,VALLEDUPAR,CESAR
20001001,AGUAS BLANCAS,VALLEDUPAR,CESAR
20001002,ATANQUEZ,VALLEDUPAR,CESAR
20001003,BADILLO,VALLEDUPAR,CESAR
20001005,CARACOLÍ,VALLEDUPAR,CESAR
20001006,CHEMESQUEMENA,VALLEDUPAR,CESAR
20001007,GUATAPURÍ,VALLEDUPAR,CESAR
20001009,GUACOCHE,VALLEDUPAR,CESAR
20001010,GUAYMARAL,VALLEDUPAR,CESAR
20001011,LA MINA,VALLEDUPAR,CESAR
20001012,LOS VENADOS,VALLEDUPAR,CESAR
20001013,MARIANGOLA,VALLEDUPAR,CESAR
20001014,PATILLAL,VALLEDUPAR,CESAR
20001018,VALENCIA DE JESUS,VALLEDUPAR,CESAR
20001019,CAMPERUCHO,VALLEDUPAR,CESAR
20001022,GUACOCHITO,VALLEDUPAR,CESAR
20001024,LOS CALABAZOS,VALLEDUPAR,CESAR
20001025,LOS CORAZONES,VALLEDUPAR,CESAR
20001026,LOS HATICOS  I,VALLEDUPAR,CESAR
20001027,LA MESA - AZUCAR BUENA,VALLEDUPAR,CESAR
20001028,RAICES,VALLEDUPAR,CESAR
20001030,RANCHO DE GOYA,VALLEDUPAR,CESAR
20001031,RÍO SECO,VALLEDUPAR,CESAR
20001032,LA VEGA  ARRIBA,VALLEDUPAR,CESAR
20001033,VERACRUZ,VALLEDUPAR,CESAR
20001034,VILLA GERMANIA,VALLEDUPAR,CESAR
20001036,EL JABO,VALLEDUPAR,CESAR
20001037,EL ALTO DE LA VUELTA,VALLEDUPAR,CESAR
20001038,HATICOS II,VALLEDUPAR,CESAR
20001039,EL PERRO,VALLEDUPAR,CESAR
20001040,LAS MERCEDES,VALLEDUPAR,CESAR
20001041,SABANA DE CRESPO,VALLEDUPAR,CESAR
20001042,LAS CASITAS,VALLEDUPAR,CESAR
20001044,MARUAMAQUE,VALLEDUPAR,CESAR
20001045,PONTÓN,VALLEDUPAR,CESAR
20001047,EL MOJAO,VALLEDUPAR,CESAR
20001048,RAMALITO,VALLEDUPAR,CESAR
20001051,VILLA RUEDA,VALLEDUPAR,CESAR
20011000,AGUACHICA,AGUACHICA,CESAR
20011001,BARRANCALEBRIJA,AGUACHICA,CESAR
20011006,LOMA DE CORREDOR,AGUACHICA,CESAR
20011009,PUERTO PATIÑO,AGUACHICA,CESAR
20011010,BUTURAMA,AGUACHICA,CESAR
20011011,NOREAN,AGUACHICA,CESAR
20011012,SANTA LUCÍA,AGUACHICA,CESAR
20011014,VILLA DE SAN ANDRÉS,AGUACHICA,CESAR
20011025,EL JUNCAL,AGUACHICA,CESAR
20011026,LA CAMPANA,AGUACHICA,CESAR
20011029,LA YE,AGUACHICA,CESAR
20013000,AGUSTÍN CODAZZI,AGUSTÍN CODAZZI,CESAR
20013002,CASACARA,AGUSTÍN CODAZZI,CESAR
20013003,LLERASCA,AGUSTÍN CODAZZI,CESAR
20013006,PUNTA ARRECHA,AGUSTÍN CODAZZI,CESAR
20013007,SAN RAMÓN,AGUSTÍN CODAZZI,CESAR
20032000,ASTREA,ASTREA,CESAR
20032001,ARJONA,ASTREA,CESAR
20032003,EL YUCAL,ASTREA,CESAR
20032005,SANTA CECILIA,ASTREA,CESAR
20032006,EL HEBRÓN,ASTREA,CESAR
20032007,EL JOBO,ASTREA,CESAR
20032008,LA Y,ASTREA,CESAR
20032009,MONTECRISTO,ASTREA,CESAR
20032010,NUEVA COLOMBIA,ASTREA,CESAR
20045000,BECERRIL,BECERRIL,CESAR
20045001,ESTADOS UNIDOS,BECERRIL,CESAR
20045004,LA GUAJIRITA,BECERRIL,CESAR
20060000,BOSCONIA,BOSCONIA,CESAR
20060004,LOMA COLORADA,BOSCONIA,CESAR
20060010,PUERTO LAJAS,BOSCONIA,CESAR
20175000,CHIMICHAGUA,CHIMICHAGUA,CESAR
20175004,CANDELARIA,CHIMICHAGUA,CESAR
20175005,EL GUAMO,CHIMICHAGUA,CESAR
20175008,LAS FLORES,CHIMICHAGUA,CESAR
20175009,LAS VEGAS,CHIMICHAGUA,CESAR
20175010,MANDINGUILLA,CHIMICHAGUA,CESAR
20175011,SALOA,CHIMICHAGUA,CESAR
20175013,SEMPEGUA,CHIMICHAGUA,CESAR
20175014,SOLEDAD,CHIMICHAGUA,CESAR
20175016,LA MATA,CHIMICHAGUA,CESAR
20175017,EL CANAL,CHIMICHAGUA,CESAR
20175018,SANTO DOMINGO,CHIMICHAGUA,CESAR
20175020,PLATA PERDIDA,CHIMICHAGUA,CESAR
20175021,SABANAS DE JUAN MARCOS,CHIMICHAGUA,CESAR
20175022,HIGO AMARILLO,CHIMICHAGUA,CESAR
20175023,BETEL,CHIMICHAGUA,CESAR
20175024,BUENOS AIRES,CHIMICHAGUA,CESAR
20175025,CUATRO ESQUINAS,CHIMICHAGUA,CESAR
20175029,PIEDRAS BLANCAS,CHIMICHAGUA,CESAR
20175030,PUEBLITO,CHIMICHAGUA,CESAR
20175031,ÚLTIMO CASO,CHIMICHAGUA,CESAR
20175032,ZAPATI,CHIMICHAGUA,CESAR
20175033,CABECERA,CHIMICHAGUA,CESAR
20175034,CORRALITO,CHIMICHAGUA,CESAR
20175035,DIOS ME VE,CHIMICHAGUA,CESAR
20175036,EL PROGRESO,CHIMICHAGUA,CESAR
20175037,LA INVERNA,CHIMICHAGUA,CESAR
20175038,LA SABANA DEL TREBOL,CHIMICHAGUA,CESAR
20175039,LA UNION,CHIMICHAGUA,CESAR
20175040,MATA DE GUILLIN,CHIMICHAGUA,CESAR
20175041,NUEVA VICTORIA,CHIMICHAGUA,CESAR
20178000,CHIRIGUANÁ,CHIRIGUANÁ,CESAR
20178006,POPONTE,CHIRIGUANÁ,CESAR
20178008,RINCÓN HONDO,CHIRIGUANÁ,CESAR
20178014,LA AURORA,CHIRIGUANÁ,CESAR
20178015,ESTACIÓN CHIRIGUANÁ,CHIRIGUANÁ,CESAR
20178016,LA SIERRA,CHIRIGUANÁ,CESAR
20178017,AGUA FRÍA,CHIRIGUANÁ,CESAR
20178018,EL CRUCE DE LA SIERRA,CHIRIGUANÁ,CESAR
20178019,ARENAS BLANCAS,CHIRIGUANÁ,CESAR
20178021,CERRAJONES,CHIRIGUANÁ,CESAR
20228000,CURUMANÍ,CURUMANÍ,CESAR
20228001,SABANAGRANDE,CURUMANÍ,CESAR
20228002,SAN ROQUE,CURUMANÍ,CESAR
20228003,SAN SEBASTIÁN,CURUMANÍ,CESAR
20228004,SANTA ISABEL,CURUMANÍ,CESAR
20228005,CHAMPÁN,CURUMANÍ,CESAR
20228007,GUAIMARAL,CURUMANÍ,CESAR
20228008,BARRIO ACOSTA,CURUMANÍ,CESAR
20228009,HOJANCHA,CURUMANÍ,CESAR
20228011,EL MAMEY,CURUMANÍ,CESAR
20228012,CHINELA,CURUMANÍ,CESAR
20228014,NUEVO HORIZONTE,CURUMANÍ,CESAR
20238000,EL COPEY,EL COPEY,CESAR
20238002,CARACOLICITO,EL COPEY,CESAR
20238003,CHIMILA,EL COPEY,CESAR
20238004,SAN FRANCISCO DE ASÍS,EL COPEY,CESAR
20250000,EL PASO,EL PASO,CESAR
20250001,EL VALLITO,EL PASO,CESAR
20250002,LA LOMA,EL PASO,CESAR
20250003,POTRERILLO,EL PASO,CESAR
20250004,CUATRO VIENTOS,EL PASO,CESAR
20250006,EL CARMEN,EL PASO,CESAR
20295000,GAMARRA,GAMARRA,CESAR
20295001,LA ESTACIÓN,GAMARRA,CESAR
20295002,EL CONTENTO,GAMARRA,CESAR
20295004,PALENQUILLO,GAMARRA,CESAR
20295005,PUERTO MOSQUITO,GAMARRA,CESAR
20295006,PUERTO VIEJO,GAMARRA,CESAR
20295007,CASCAJAL,GAMARRA,CESAR
20310000,GONZÁLEZ,GONZÁLEZ,CESAR
20310002,BÚRBURA,GONZÁLEZ,CESAR
20310003,CULEBRITA,GONZÁLEZ,CESAR
20310006,MONTERA,GONZÁLEZ,CESAR
20310007,SAN ISIDRO,GONZÁLEZ,CESAR
20383000,LA GLORIA,LA GLORIA,CESAR
20383001,AYACUCHO,LA GLORIA,CESAR
20383002,CAROLINA,LA GLORIA,CESAR
20383003,MOLINA,LA GLORIA,CESAR
20383005,SIMAÑA,LA GLORIA,CESAR
20383006,BESOTE,LA GLORIA,CESAR
20383010,LA MATA,LA GLORIA,CESAR
20383011,ESTACIÓN FERROCARRIL,LA GLORIA,CESAR
20383012,LAS PUNTAS,LA GLORIA,CESAR
20400000,LA JAGUA DE IBIRICO,LA JAGUA DE IBIRICO,CESAR
20400001,LAS PALMITAS,LA JAGUA DE IBIRICO,CESAR
20400002,LA VICTORIA DE SAN ISIDRO,LA JAGUA DE IBIRICO,CESAR
20400003,BOQUERÓN,LA JAGUA DE IBIRICO,CESAR
20443000,MANAURE BALCÓN DEL CESAR,MANAURE BALCÓN DEL CESAR,CESAR
20517000,PAILITAS,PAILITAS,CESAR
20517001,LA FLORESTA,PAILITAS,CESAR
20517002,RIVERA,PAILITAS,CESAR
20517004,PALESTINA,PAILITAS,CESAR
20517006,EL BURRO,PAILITAS,CESAR
20517007,MATA DE BARRO,PAILITAS,CESAR
20550000,PELAYA,PELAYA,CESAR
20550001,COSTILLA,PELAYA,CESAR
20550012,SAN BERNARDO,PELAYA,CESAR
20570000,PUEBLO BELLO,PUEBLO BELLO,CESAR
20570001,LA CAJA,PUEBLO BELLO,CESAR
20570002,LAS MINAS DE IRACAL,PUEBLO BELLO,CESAR
20570003,NUEVO COLÓN,PUEBLO BELLO,CESAR
20570004,NABUSIMAKE,PUEBLO BELLO,CESAR
20570005,PALMARITO,PUEBLO BELLO,CESAR
20614000,RÍO DE ORO,RÍO DE ORO,CESAR
20614001,EL MARQUÉZ,RÍO DE ORO,CESAR
20614003,EL SALOBRE,RÍO DE ORO,CESAR
20614004,LOS ANGELES,RÍO DE ORO,CESAR
20614006,MONTECITOS,RÍO DE ORO,CESAR
20614010,PUERTO NUEVO,RÍO DE ORO,CESAR
20614012,MORRISON,RÍO DE ORO,CESAR
20621000,ROBLES,LA PAZ,CESAR
20621001,LOS ENCANTOS,LA PAZ,CESAR
20621006,SAN JOSÉ DEL ORIENTE,LA PAZ,CESAR
20621011,VARAS BLANCAS,LA PAZ,CESAR
20621012,SAN JOSÉ DE ORIENTE - BETANIA,LA PAZ,CESAR
20621013,MINGUILLO,LA PAZ,CESAR
20621015,RABO LARGO,LA PAZ,CESAR
20621016,SABANA ALTA,LA PAZ,CESAR
20710000,SAN ALBERTO,SAN ALBERTO,CESAR
20710001,LA LLANA,SAN ALBERTO,CESAR
20710002,LA PALMA,SAN ALBERTO,CESAR
20710005,LÍBANO,SAN ALBERTO,CESAR
20710008,PUERTO CARREÑO,SAN ALBERTO,CESAR
20750000,SAN DIEGO,SAN DIEGO,CESAR
20750001,LOS TUPES,SAN DIEGO,CESAR
20750002,MEDIA LUNA,SAN DIEGO,CESAR
20750006,EL RINCÓN,SAN DIEGO,CESAR
20750007,LAS PITILLAS,SAN DIEGO,CESAR
20750009,LOS BRASILES,SAN DIEGO,CESAR
20750011,TOCAIMO,SAN DIEGO,CESAR
20750012,NUEVAS FLORES,SAN DIEGO,CESAR
20770000,SAN MARTÍN,SAN MARTÍN,CESAR
20770001,AGUAS BLANCAS,SAN MARTÍN,CESAR
20770003,MINAS,SAN MARTÍN,CESAR
20770004,PUERTO OCULTO,SAN MARTÍN,CESAR
20770005,SAN JOSÉ DE LAS AMÉRICAS,SAN MARTÍN,CESAR
20770006,CANDELIA,SAN MARTÍN,CESAR
20770007,TERRAPLEN,SAN MARTÍN,CESAR
20770008,LA CURVA,SAN MARTÍN,CESAR
20770009,LA BANCA TORCOROMA,SAN MARTÍN,CESAR
20770010,CUATRO BOCAS,SAN MARTÍN,CESAR
20770011,LOS BAGRES,SAN MARTÍN,CESAR
20770012,PITA LIMÓN,SAN MARTÍN,CESAR
20770016,CAMPO AMALIA,SAN MARTÍN,CESAR
20787000,TAMALAMEQUE,TAMALAMEQUE,CESAR
20787001,PALESTINA LA NUEVA,TAMALAMEQUE,CESAR
20787002,LA BOCA,TAMALAMEQUE,CESAR
20787005,ZAPATOSA,TAMALAMEQUE,CESAR
20787007,ANTEQUERA,TAMALAMEQUE,CESAR
20787009,LAS PALMAS,TAMALAMEQUE,CESAR
20787011,LAS BRISAS,TAMALAMEQUE,CESAR
20787012,PASACORRIENDO,TAMALAMEQUE,CESAR
20787013,PUEBLO NUEVO,TAMALAMEQUE,CESAR
20787014,MUNDO ALREVEZ,TAMALAMEQUE,CESAR
20787015,EL DOCE,TAMALAMEQUE,CESAR
20787016,SITIO NUEVO,TAMALAMEQUE,CESAR
20787017,TOTUMITO,TAMALAMEQUE,CESAR
23001000,MONTERÍA,MONTERÍA,CÓRDOBA
23001001,BUENOS AIRES,MONTERÍA,CÓRDOBA
23001002,PALOTAL,MONTERÍA,CÓRDOBA
23001003,EL CERRITO,MONTERÍA,CÓRDOBA
23001004,EL SABANAL,MONTERÍA,CÓRDOBA
23001005,GUASIMAL,MONTERÍA,CÓRDOBA
23001006,JARAQUIEL,MONTERÍA,CÓRDOBA
23001007,LA MANTA,MONTERÍA,CÓRDOBA
23001008,LAS PALOMAS,MONTERÍA,CÓRDOBA
23001009,LETICIA - EL TRONCO,MONTERÍA,CÓRDOBA
23001010,LOMA VERDE,MONTERÍA,CÓRDOBA
23001011,LOS GARZONES,MONTERÍA,CÓRDOBA
23001012,NUEVO PARAÍSO,MONTERÍA,CÓRDOBA
23001013,NUEVA LUCÍA,MONTERÍA,CÓRDOBA
23001014,PATIO BONITO,MONTERÍA,CÓRDOBA
23001015,SAN ISIDRO,MONTERÍA,CÓRDOBA
23001016,PUEBLO BUHO,MONTERÍA,CÓRDOBA
23001017,SAN ANTERITO,MONTERÍA,CÓRDOBA
23001018,SANTA CLARA,MONTERÍA,CÓRDOBA
23001019,SANTA ISABEL,MONTERÍA,CÓRDOBA
23001020,SANTA LUCÍA,MONTERÍA,CÓRDOBA
23001021,TRES PALMAS,MONTERÍA,CÓRDOBA
23001022,TRES PIEDRAS,MONTERÍA,CÓRDOBA
23001028,EL BARSAL,MONTERÍA,CÓRDOBA
23001029,NUEVA ESPERANZA,MONTERÍA,CÓRDOBA
23001030,EL COCUELO,MONTERÍA,CÓRDOBA
23001031,MARTINICA,MONTERÍA,CÓRDOBA
23001032,GUATEQUE,MONTERÍA,CÓRDOBA
23001033,TENERIFE,MONTERÍA,CÓRDOBA
23001034,LA VICTORIA,MONTERÍA,CÓRDOBA
23001035,MORINDÓ CENTRAL,MONTERÍA,CÓRDOBA
23001036,BOCA DE LA CEIBA,MONTERÍA,CÓRDOBA
23001037,BROQUELITO,MONTERÍA,CÓRDOBA
23001038,EL LIMÓN,MONTERÍA,CÓRDOBA
23001039,EL QUINCE,MONTERÍA,CÓRDOBA
23001040,EL VIDRIAL,MONTERÍA,CÓRDOBA
23001041,ENSENADA DE LA HAMACA,MONTERÍA,CÓRDOBA
23001042,GALILEA,MONTERÍA,CÓRDOBA
23001043,LA ESPERANZA,MONTERÍA,CÓRDOBA
23001044,LA FLORIDA,MONTERÍA,CÓRDOBA
23001045,MAQUENCAL,MONTERÍA,CÓRDOBA
23001046,MARACAYO,MONTERÍA,CÓRDOBA
23001047,MATAMOROS,MONTERÍA,CÓRDOBA
23001048,MOCHILAS,MONTERÍA,CÓRDOBA
23001049,NUEVOS HORIZONTES,MONTERÍA,CÓRDOBA
23001050,PALMITO PICAO,MONTERÍA,CÓRDOBA
23001051,PEREIRA,MONTERÍA,CÓRDOBA
23001052,VILLAVICENCIO,MONTERÍA,CÓRDOBA
23001053,YA LA LLEVA,MONTERÍA,CÓRDOBA
23001054,AGUA VIVAS,MONTERÍA,CÓRDOBA
23001055,ARENAL,MONTERÍA,CÓRDOBA
23001062,EL TAPAO,MONTERÍA,CÓRDOBA
23001063,LA LUCHA,MONTERÍA,CÓRDOBA
23001064,LA POZA,MONTERÍA,CÓRDOBA
23001065,LOS CEDROS,MONTERÍA,CÓRDOBA
23001066,LOS PANTANOS,MONTERÍA,CÓRDOBA
23001068,EL DOCE,MONTERÍA,CÓRDOBA
23001069,PUEBLO SECO,MONTERÍA,CÓRDOBA
23001070,SAN FRANCISCO,MONTERÍA,CÓRDOBA
23001072,EL FLORAL,MONTERÍA,CÓRDOBA
23001073,MEDELLIN - SAPO,MONTERÍA,CÓRDOBA
23068000,AYAPEL,AYAPEL,CÓRDOBA
23068001,ALFONSO LÓPEZ,AYAPEL,CÓRDOBA
23068003,CECILIA,AYAPEL,CÓRDOBA
23068004,EL CEDRO,AYAPEL,CÓRDOBA
23068006,NARIÑO,AYAPEL,CÓRDOBA
23068007,PALOTAL,AYAPEL,CÓRDOBA
23068009,SINCELEJITO,AYAPEL,CÓRDOBA
23068012,MARRALÚ,AYAPEL,CÓRDOBA
23068014,PUEBLO NUEVO - POPALES,AYAPEL,CÓRDOBA
23068015,LAS DELICIAS,AYAPEL,CÓRDOBA
23068016,SEHEVE,AYAPEL,CÓRDOBA
23079000,BUENAVISTA,BUENAVISTA,CÓRDOBA
23079001,TIERRA SANTA,BUENAVISTA,CÓRDOBA
23079002,VILLA FÁTIMA,BUENAVISTA,CÓRDOBA
23079003,BELÉN,BUENAVISTA,CÓRDOBA
23079004,NUEVA ESTACIÓN,BUENAVISTA,CÓRDOBA
23079005,PUERTO CÓRDOBA,BUENAVISTA,CÓRDOBA
23079010,MEJOR ESQUINA,BUENAVISTA,CÓRDOBA
23079012,EL VIAJANO,BUENAVISTA,CÓRDOBA
23079014,VERACRUZ,BUENAVISTA,CÓRDOBA
23079015,SANTA CLARA,BUENAVISTA,CÓRDOBA
23079016,SANTA FE DEL ARCIAL 1,BUENAVISTA,CÓRDOBA
23079017,COYONPO,BUENAVISTA,CÓRDOBA
